SHA256 Hash,XOR Keys,Campaign Date,Payload Family,Extracted Config,Extracted C2 info,Payload Campaign designator,Payload Mutex
eef8019c1e981db0f30d2ab1f2981582dd4e3d95844cb08d4961d7628fcab434,hoLME2tcOtc,10/22/2024,Remcos,"{""c2"": [""mariabenitesedd.ydns[.]eu:1880""], ""port"": [], ""campaign"": ""LOS BREEE"", ""mutex"": ""Rmc-SQ0MDK"", ""non_standard"": {""c2_list"": ""mariabenitesedd.ydns[.]eu:1880:1\u001e"", ""botnet"": ""LOS BREEE"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-SQ0MDK"", ""keylogger_mode"": 1, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 1, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 0, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": ""AE6C97426D51968E4EA8FBF1A257086C"", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIIBADCBpqADAgECAhA/bK072R8ULSeOSr5wUkeEMAoGCCqGSM49BAMCMAAwIhgPMTk3MDAxMDEwMDAwMDBaGA8yMDkwMTIzMTAwMDAwMFowADBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABA6VI2iU8kQnjaxGQYZ1oOLiaXXpoQjtj7hJtuy1r3G/TBrRcCL/wyrO0LmSJpiu7EB437pCrDvLOwjUeG7tMkYwCgYIKoZIzj0EAwIDSQAwRgIhAOSn37JeyD+DIWNHGE1xcYdm1RrQ8TT8hiLd9UIfm9uuAiEA7GC6L19W5lN5cfD3Rh2Ior++WuiLxQwnvw7H9AP/egA="", ""tls_key"": ""MHcCAQEEIJG09kVEQDINj8+wjHIe85JcOXQro5U9++N24NOCtOYMoAoGCCqGSM49AwEHoUQDQgAEDpUjaJTyRCeNrEZBhnWg4uJpdemhCO2PuEm27LWvcb9MGtFwIv/DKs7QuZImmK7sQHjfukKsO8s7CNR4bu0yRg=="", ""tls_raw_peer_certificate"": ""MIH/MIGmoAMCAQICED1NkqG7jUVs6UE+9lfC9FgwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAECd6OUnfQld2gC9x8EQRhtR8SxJVg8oG9XKYRGj3Bl2o3nxXg5UX+DJrxL2ck0tBmDDoUhbl6AoiS4LqLq0jehDAKBggqhkjOPQQDAgNIADBFAiBPs4LgiRbRQ2McVsYAzfd/Q/h5nMAd2ZznwiDFiFSGBQIhANcDTxlBaY+lmnofU7TMD8RRqIs9H3Tqnu3QRNLrm6d0""}}",mariabenitesedd.ydns[.]eu:1880,LOS BREEE,Rmc-SQ0MDK
ef136083843810fb5fbb2fdb4ae38aa5403c765535ee77c4d2169442ac1e1ebc,bbbbb5,1/10/2024,Remcos,"{""c2"": [""127[.]0.0.1:2404""], ""port"": [], ""campaign"": ""RemoteHost"", ""mutex"": ""Rmc-52SPIJ"", ""non_standard"": {""c2_list"": ""127[.]0.0.1:2404:1\u001e"", ""botnet"": ""RemoteHost"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-52SPIJ"", ""keylogger_mode"": 0, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 5, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 2, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": """", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIH/MIGmoAMCAQICECyq0dC6qQr+Hv2V9QM3uqcwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEdrdLQy42Mpn3IIYRJ2M3+yF21CLyLrOnzJYt9pkS9tD25/19cz99/hh6XbCh/X6lkduGZSLQOrKNIRElI58SZTAKBggqhkjOPQQDAgNIADBFAiEAsNMXIJvWxp997X+wkfoZ+aNRQ/F+y4UKwth7Vn9PPnsCIEy6sU5zohMDu7YRBxvrBk12twTKU7msOfRjcZPv8XLQ"", ""tls_key"": ""MHcCAQEEIPh5Cln/kkGKIQHHvBEywdytsvdqHkePDPk5Ud/t9sAJoAoGCCqGSM49AwEHoUQDQgAEdrdLQy42Mpn3IIYRJ2M3+yF21CLyLrOnzJYt9pkS9tD25/19cz99/hh6XbCh/X6lkduGZSLQOrKNIRElI58SZQ=="", ""tls_raw_peer_certificate"": ""MIH+MIGmoAMCAQICEG3vLiwgsA2EwhiaFtqI9IQwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEwP4wsetvUB9BVeB5KGkhFjJJoBjHvOcr3civBrd7vSVCfdzC45I1JUkFbE/V0Cvr3Srw9Govd0OBlmaqWZM0ZjAKBggqhkjOPQQDAgNHADBEAiA+k1x/mgOuo3xlHJ81zNOx/7FqyAa+NzPTyQQOJVWDcAIgNOovDbZqGlCN19pFZjYwqJecVDlCfKe+1zDwKfkvYmw=""}}",127[.]0.0.1:2404,RemoteHost,Rmc-52SPIJ
ef7dab4a3cca0dd55feffc2796a652a08434419da50f3678b7ee59b88f26eb04,oEODf2tcOtc,10/25/2024,Vidar,"{""c2"": [""hXXps://65[.]109.243.0""], ""port"": [], ""campaign"": """", ""mutex"": """", ""Strings"": [], ""non_standard"": {""dead_drop"": [""hXXps://steamcommunity[.]com/profiles/76561199786602107"", ""hXXps://t[.]me/lpnjoke""]}}",hXXps://65[.]109.243.0,,
efd4e822643307b72a269f9ea51936254e89a608dbf0434aff36dc244def73b7,XsxLO1tcOtc,10/16/2024,Remcos,"{""c2"": [""assaasjdnsubdcdy.con-ip[.]com:1661""], ""port"": [], ""campaign"": ""Vultery"", ""mutex"": ""Rmc-VB4PR7"", ""non_standard"": {""c2_list"": ""assaasjdnsubdcdy.con-ip[.]com:1661:1\u001e"", ""botnet"": ""Vultery"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-VB4PR7"", ""keylogger_mode"": 1, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 5, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 0, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": ""86CDB103BEE8F4F4E4BB432E59BB138D"", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIH/MIGmoAMCAQICEEXRPyHAU+i0XClFtLLozd0wCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAE3JPa5NStPTFSzUFC/z4jpiFtSaZQ8jxUCrV0voM1MzYrPuUAb8DbgKIv9FHrRNQW+oBWKmhn9D99WsPyGeVhgzAKBggqhkjOPQQDAgNIADBFAiBUcWvaxuUnpbxlhTmWEcnNtczlEXkRbUYoYCN+2VEZ1AIhALym5a5Ib2YXMN1rGi3FQzTjiXDMfTh6IufwChk8n/N9"", ""tls_key"": ""MHcCAQEEILUsPsd+8u6gorQ6vplb6DQet9vOAwT8PHYYn7RI4380oAoGCCqGSM49AwEHoUQDQgAE3JPa5NStPTFSzUFC/z4jpiFtSaZQ8jxUCrV0voM1MzYrPuUAb8DbgKIv9FHrRNQW+oBWKmhn9D99WsPyGeVhgw=="", ""tls_raw_peer_certificate"": ""MIIBADCBpqADAgECAhA1EEVwbinJOEquCzdLDyBzMAoGCCqGSM49BAMCMAAwIhgPMTk3MDAxMDEwMDAwMDBaGA8yMDkwMTIzMTAwMDAwMFowADBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABBDpkDyifvMvFU5G4T3X4NPgXSbjGygT9OXvKUN63IttHTejMFBes+ICPd+lF2i9ExWAYDh5oBbrexLrzNGdz3swCgYIKoZIzj0EAwIDSQAwRgIhAPHte18FxAxdCBRRd8kvfkylLF5k+QOnpkoeqXwRtdOWAiEA00CVbIQ6r4v8EeB0rQ5nIFgk+SYWWjNa+B3sBZoNlzY=""}}",assaasjdnsubdcdy.con-ip[.]com:1661,Vultery,Rmc-VB4PR7
efdc724800be5d9872770cb1dd346815b4feb534a256b44d43dfc8b72488f05d,axjwspjyhxt,10/19/2024,HeartCrypt Developer Test Sample,NONE,,,
f092b7606233d1512530c5680b4e4ea17212f24024374bfd96061cd7260a0ffa,Aug   guAgu,8/6/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""dxpam.duckdns[.]org""], ""port"": [""5999""], ""campaign"": ""Default"", ""mutex"": ""DcRatMutex_qwqdanchun"", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": """", ""Key"": ""anZMdEVsYU1yVHdNeFAxUFAzOFBTZk8xSURxbzRDUzU="", ""MTX"": ""DcRatMutex_qwqdanchun"", ""Certifi_cate"": ""MIICMDCCAZmgAwIBAgIVAIhNlmebb6nSe6ECHjMpYKJ1i7gvMA0GCSqGSIb3DQEBDQUAMGQxFTATBgNVBAMMDERjUmF0IFNlcnZlcjETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIxMDEyODA1MzU1N1oXDTMxMTEwNzA1MzU1N1owEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBALz18kcXxyYRNtzNciIOitqVEEKYOOJZOGjSaWOLKz3M/Df8QpKzt86Y+GK3639BYF/OzJ6i8PyJcI4jCe+L56ytnlJDfAYTzg7df+pvpE6bSgYYgBSEMcKBPrpx6bV5z/V8FOCVqlt9xfM47rHzIs6kOkc0Xu0TqFGxVfi3Koj/AgMBAAGjMjAwMB0GA1UdDgQWBBQOZShjgdZ92lUVGT5AalbF4rcBrDAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBABuRWEmIgb/BjPElBrcq4LuUTHLBWgnJN3yXXtFA+Nl/+mYto5FZMUmzz3mbjKRHuzo79jdei4h1vSO9+2gTFWw1mY8HoeEoyL0YExBQMCoUPjpLJEuAydiWBMXXBmv0zPzE3W7zhG6DRe8pXQkZ2yu8c9G4KxXS1ITmSrlJqBQ6"", ""Server_signa_ture"": ""eROjiuz0PWs+xgxamB7sdm3kB9OKtq8I1pPHgtkdiF0h9pw4eJzyp0fCw7zAO7/Q6+ftDqxvY+0OnHCoiErkMARDy55VYX6/gB5S0xXaoVgAqsvboJJN7EtFrwNTMUTPnslStHIwjEI/4a7JpzD5BLO0KCD9qZ2yVxSo7MwJXPE="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""Default"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",dxpam.duckdns[.]org,Default,DcRatMutex_qwqdanchun
f2002467bcfe1a5425461a16eac5e65844615f5ac03a9460f58a7afe470340cd,ALX   tcOtc,10/9/2024,Remcos,"{""c2"": [""dfgdfghghfhfh.con-ip[.]com:1665""], ""port"": [], ""campaign"": ""Voltarger"", ""mutex"": ""Rmc-I3REIW"", ""non_standard"": {""c2_list"": ""dfgdfghghfhfh.con-ip[.]com:1665:1\u001e"", ""botnet"": ""Voltarger"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-I3REIW"", ""keylogger_mode"": 1, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 5, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 0, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": ""86CDB103BEE8F4F4E4BB432E59BB138D"", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIH/MIGmoAMCAQICEEXRPyHAU+i0XClFtLLozd0wCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAE3JPa5NStPTFSzUFC/z4jpiFtSaZQ8jxUCrV0voM1MzYrPuUAb8DbgKIv9FHrRNQW+oBWKmhn9D99WsPyGeVhgzAKBggqhkjOPQQDAgNIADBFAiBUcWvaxuUnpbxlhTmWEcnNtczlEXkRbUYoYCN+2VEZ1AIhALym5a5Ib2YXMN1rGi3FQzTjiXDMfTh6IufwChk8n/N9"", ""tls_key"": ""MHcCAQEEILUsPsd+8u6gorQ6vplb6DQet9vOAwT8PHYYn7RI4380oAoGCCqGSM49AwEHoUQDQgAE3JPa5NStPTFSzUFC/z4jpiFtSaZQ8jxUCrV0voM1MzYrPuUAb8DbgKIv9FHrRNQW+oBWKmhn9D99WsPyGeVhgw=="", ""tls_raw_peer_certificate"": ""MIIBADCBpqADAgECAhA1EEVwbinJOEquCzdLDyBzMAoGCCqGSM49BAMCMAAwIhgPMTk3MDAxMDEwMDAwMDBaGA8yMDkwMTIzMTAwMDAwMFowADBZMBMGByqGSM49AgEGCCqGSM49AwEHA0IABBDpkDyifvMvFU5G4T3X4NPgXSbjGygT9OXvKUN63IttHTejMFBes+ICPd+lF2i9ExWAYDh5oBbrexLrzNGdz3swCgYIKoZIzj0EAwIDSQAwRgIhAPHte18FxAxdCBRRd8kvfkylLF5k+QOnpkoeqXwRtdOWAiEA00CVbIQ6r4v8EeB0rQ5nIFgk+SYWWjNa+B3sBZoNlzY=""}}",dfgdfghghfhfh.con-ip[.]com:1665,Voltarger,Rmc-I3REIW
f263cbd36fdf367fc9ef32bd9f80f0f459a0a09a5aff4a8f387e771ae20d31b0,gasgff34534c,3/22/2024,Rhadamanthys,NONE,,,
f30f6678ae4d09c772c58422885ccb19993e5b3a60829fda5d2952f6ad1bc146,Sep111peSpe,9/16/2024,XWorm,"{""c2"": [""jorgeperezpu145.con-ip[.]com""], ""port"": [""7000""], ""campaign"": """", ""mutex"": ""2qDNfVQH4a6tkH3l"", ""non_standard"": {""KEY"": ""<123456789>"", ""SPL"": ""<Xwormmm>"", ""Sleep"": ""3"", ""Groub"": ""MELOS"", ""USBNM"": ""USB.exe"", ""mutex"": ""2qDNfVQH4a6tkH3l""}}",jorgeperezpu145.con-ip[.]com,,2qDNfVQH4a6tkH3l
f3c880591e06396f588d5b45c599ba6aef1aae4065d0d55b3560e3547242b697,5dsadas435235bgdsgdfbvb3253453425345gfdsgfdgdf,2/27/2024,JesterStealer,NONE,,,
f45120409a844d92a030ebd460309bf48e0ba3deeb8fb341b155554be4b03c3a,Sep111peSpe,9/20/2024,njRat,NONE,,,
f5022957c6f40fc599a45019a635847b229ad94f5c9e636602f5952f3bb662a7,MENOLOVECROWDSTRIKE,10/21/2024,Rhadamanthys,NONE,,,
f5a1ebc9c77a22d4907d6ccbf9be2eeba994d35882cbe79955309863c93d8cb9,5dsadas435235bgdsgdfbvb3253453425345gfdsgfdgdf,2/17/2024,Rhadamanthys,NONE,,,
f5a5e69528ddadb7b7345238884a622eb259728d9c5c1ac69476e5b7af2c545a,b66dd5sss,1/5/2024,Remcos,"{""c2"": [""127[.]0.0.1:2404""], ""port"": [], ""campaign"": ""RemoteHost"", ""mutex"": ""Rmc-52SPIJ"", ""non_standard"": {""c2_list"": ""127[.]0.0.1:2404:1\u001e"", ""botnet"": ""RemoteHost"", ""connect_interval"": 1, ""enable_install_flag"": 0, ""enable_hkcu_run_persistence_flag"": 1, ""enable_hklm_run_persistence_flag"": 1, ""keylogger_maximum_file_size"": ""100000"", ""enable_hklm_policies_explorer_run_flag"": 0, ""install_parent_directory"": 8, ""install_filename"": ""remcos.exe"", ""enable_persistence_directory_and_binary_hiding_flag"": 0, ""enable_process_injection_flag"": 0, ""mutex"": ""Rmc-52SPIJ"", ""keylogger_mode"": 0, ""keylogger_parent_directory"": 8, ""keylogger_filename"": ""logs[.]dat"", ""enable_keylogger_file_encryption_flag"": 0, ""enable_keylogger_file_hiding_flag"": 0, ""enable_screenshot_flag"": 0, ""screenshot_interval_in_minutes"": 10, ""enable_screenshot_specific_window_names_flag"": 0, ""screenshot_specific_window_names"": 0, ""screenshot_specific_window_names_interval_in_seconds"": 5, ""screenshot_parent_directory"": 6, ""screenshot_folder"": ""Screenshots"", ""enable_screenshot_encryption_flag"": 0, ""enable_audio_recording_flag"": 0, ""audio_recording_duration_in_minutes"": 5, ""audio_record_parent_directory"": 5, ""audio_record_folder"": ""MicRecords"", ""disable_uac_flag"": 0, ""logging_mode"": 2, ""connect_delay_in_second"": 0, ""keylogger_specific_window_names"": 0, ""enable_browser_cleaning_on_startup_flag"": 0, ""enable_browser_cleaning_only_for_the_first_run_flag"": 1, ""browser_cleaning_sleep_time_in_minutes"": 0, ""enable_uac_bypass_flag"": 0, ""install_directory"": ""Remcos"", ""keylogger_root_directory"": ""remcos"", ""enable_watchdog_flag"": 0, ""license"": """", ""enable_screenshot_mouse_drawing_flag"": 0, ""tls_raw_certificate"": ""MIH/MIGmoAMCAQICECyq0dC6qQr+Hv2V9QM3uqcwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEdrdLQy42Mpn3IIYRJ2M3+yF21CLyLrOnzJYt9pkS9tD25/19cz99/hh6XbCh/X6lkduGZSLQOrKNIRElI58SZTAKBggqhkjOPQQDAgNIADBFAiEAsNMXIJvWxp997X+wkfoZ+aNRQ/F+y4UKwth7Vn9PPnsCIEy6sU5zohMDu7YRBxvrBk12twTKU7msOfRjcZPv8XLQ"", ""tls_key"": ""MHcCAQEEIPh5Cln/kkGKIQHHvBEywdytsvdqHkePDPk5Ud/t9sAJoAoGCCqGSM49AwEHoUQDQgAEdrdLQy42Mpn3IIYRJ2M3+yF21CLyLrOnzJYt9pkS9tD25/19cz99/hh6XbCh/X6lkduGZSLQOrKNIRElI58SZQ=="", ""tls_raw_peer_certificate"": ""MIH+MIGmoAMCAQICEG3vLiwgsA2EwhiaFtqI9IQwCgYIKoZIzj0EAwIwADAiGA8xOTcwMDEwMTAwMDAwMFoYDzIwOTAxMjMxMDAwMDAwWjAAMFkwEwYHKoZIzj0CAQYIKoZIzj0DAQcDQgAEwP4wsetvUB9BVeB5KGkhFjJJoBjHvOcr3civBrd7vSVCfdzC45I1JUkFbE/V0Cvr3Srw9Govd0OBlmaqWZM0ZjAKBggqhkjOPQQDAgNHADBEAiA+k1x/mgOuo3xlHJ81zNOx/7FqyAa+NzPTyQQOJVWDcAIgNOovDbZqGlCN19pFZjYwqJecVDlCfKe+1zDwKfkvYmw=""}}",127[.]0.0.1:2404,RemoteHost,Rmc-52SPIJ
f5fa9ef14b3deaafb1eb040bac64eb4945bae4795723bdfef6a43a04339f70ba,LStAFAGTUEACCCb,10/2/2024,Rhadamanthys,NONE,,,
f63faeb1bc31fd54621fb2fbcf5430682af5a97e17ae97b4363c42643072b8b0,EFF   tcOtc,10/6/2024,QwqdanchunRat (Quasar Fork),"{""c2"": [""uoptyerdg.duckdns[.]org""], ""port"": [""8010""], ""campaign"": ""OCT1"", ""mutex"": ""DcRatMutex_qwqdaGFAssa"", ""non_standard"": {""Ver_sion"": "" 1.0.7"", ""In_stall"": ""false"", ""Install_Folder"": ""%AppData%"", ""Install_File"": ""SEPTIEMBRE09.exe"", ""Key"": ""UlFTU1pTY21pR2lGRWF3azlpV2pMQlN0Yk1aSFYycEI="", ""MTX"": ""DcRatMutex_qwqdaGFAssa"", ""Certifi_cate"": ""MIICMDCCAZmgAwIBAgIVAPdJPjCx7pYvZ/1H2FuVvfr12RcjMA0GCSqGSIb3DQEBDQUAMGQxFTATBgNVBAMMDERjUmF0IFNlcnZlcjETMBEGA1UECwwKcXdxZGFuY2h1bjEcMBoGA1UECgwTRGNSYXQgQnkgcXdxZGFuY2h1bjELMAkGA1UEBwwCU0gxCzAJBgNVBAYTAkNOMB4XDTIxMTIwOTIwNDY0MFoXDTMyMDkxNzIwNDY0MFowEDEOMAwGA1UEAwwFRGNSYXQwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBAIdi7KwbsK/emE6cPt5dZ26vDX2Y83z/zgIxipJ87lhQuqMSOuy1QkrgJX5XUNz5PQ/por9QVFR5PVqci3gzZBm4mS0970/CqX0XE17ywsS5ihs30fR1pRTF+KLeYPAhpBAEwkbVvNJ8utU4idXRMpI7gg5vAL+p9y7f2zNpTlqHAgMBAAGjMjAwMB0GA1UdDgQWBBT7xqJBZyhpISmxeSGJdX5wNfGQKjAPBgNVHRMBAf8EBTADAQH/MA0GCSqGSIb3DQEBDQUAA4GBACPGgtV6HR59DKCJKnhxSiNBDaLWjqMXxZjteXm0LLJbcuuWfZjE+XQi/qOGRNlZJwtrGrH3Va7j+e7tHhkr1zK5otNfeFw+GhFOv1pdsPpCoW1aj/ukciyZu/sPkMF/k/Z4cWXWQ5BFr58Piru6U+23EAzNY03x1oKE8m+gAs3L"", ""Server_signa_ture"": ""dJQZX9kjeyJ/ML7JTC7WrBMNI2BudNm9kvRPY2vsj8us1mJPHVRs+PRXcSWQSw18Go6tCiu6KssHF3RAmU5gfhybtwSZbYSHJ04Gkrv7AOPiadUnfB2Ugw1S1uKHi2WKIepgxTUVgNPLxs2PdoJt1CVt1vCimGGsSHQxKHbeHX8="", ""Paste_bin"": ""null"", ""BS_OD"": ""false"", ""Hw_id"": 0, ""De_lay"": ""1"", ""Group"": ""OCT1"", ""Anti_Process"": ""false"", ""An_ti"": ""false""}}",uoptyerdg.duckdns[.]org,Oct1,DcRatMutex_qwqdaGFAssa
